"Select a layer you would like to add the Typewriter effect to, and then select the ""Typewriter"" option.","Select a layer you would like to add the Typewriter effect to, and then select the ""Typewriter"" option."
"Select a layer you would like to add the Whiteboard effect to, and configure the options.","Select a layer you would like to add the Whiteboard effect to, and configure the options."
"Select arrows for horizontal direction mode<br><br>","Select arrows for horizontal direction mode<br><br>"
"Select arrows for vertical direction mode<br><br>","Select arrows for vertical direction mode<br><br>"
"Select the Direction where the Elements should be Fade In/Out from/to","Select the Direction where the Elements should be Fade In/Out from/to"
"Select the Events which should trigger the 3D Animation.  Mouse - Mouse Movements will rotate the Slider, Static Paths will set Single or Animated 3d Rotations per Slides (Edit these paths via the Slide Editor), and both will allow you to use both in the same Time.","Select the Events which should trigger the 3D Animation.  Mouse - Mouse Movements will rotate the Slider, Static Paths will set Single or Animated 3d Rotations per Slides (Edit these paths via the Slide Editor), and both will allow you to use both in the same Time."
"Select the Navigation Category to Edit","Select the Navigation Category to Edit"
"Select the album to pull the data from ","Select the album to pull the data from "
"Select the first option to enable the effect.","Select the first option to enable the effect."
"Select the photoset to pull the data from ","Select the photoset to pull the data from "
"Select which way the before/after should reveal<br><br>","Select which way the before/after should reveal<br><br>"
"Select your Border Colors<br><br>","Select your Border Colors<br><br>"
"Select your Connected Line Colors<br><br>","Select your Connected Line Colors<br><br>"
"Select your Particle Colors<br><br>","Select your Particle Colors<br><br>"
"Select your hand/mouse source","Select your hand/mouse source"
"Select"" and load a Template\'s settings","Select"" and load a Template\'s settings"
"Select"" your web page\'s BG color","Select"" your web page\'s BG color"
"Selected 3D Depth:","Selected 3D Depth:"
"Selected Item\'s Alt Text:","Selected Item\'s Alt Text:"
"Selected Item\'s Image Size:","Selected Item\'s Image Size:"
"Selected layer not set","Selected layer not set"
"Sequenced Lines","Sequenced Lines"
"Serif Fonts","Serif Fonts"
Set,Set
"Set Origin","Set Origin"
"Set a border size for the particles<br><br>","Set a border size for the particles<br><br>"
"Set a size for the connected lines.<br><br>","Set a size for the connected lines.<br><br>"
"Set a specific ID to the Slider, if empty, there will be a default one written","Set a specific ID to the Slider, if empty, there will be a default one written"
"Set in minutes if Slider runs for a long time. Set 0 for no refresh.","Set in minutes if Slider runs for a long time. Set 0 for no refresh."
"Set refresh rate","Set refresh rate"
"Set selected settings on all Slides of this Slider? (This will be saved immediately)","Set selected settings on all Slides of this Slider? (This will be saved immediately)"
"Set the Overflow of Static Layers to Visible or Hidden.","Set the Overflow of Static Layers to Visible or Hidden."
"Set weather details on slide","Set weather details on slide"
"Sets a delay before the Slider gets initialized","Sets a delay before the Slider gets initialized"
"Setting Changed!","Setting Changed!"
"Setting up the BeforeAfter Add-On","Setting up the BeforeAfter Add-On"
"Setting up the Panorama Add-On","Setting up the Panorama Add-On"
Settings,Settings
"Settings in all Slides changed","Settings in all Slides changed"
"Settings saved","Settings saved"
"Setup Notes","Setup Notes"
"Shadow Blur","Shadow Blur"
"Shadow Color","Shadow Color"
"Shadow Opacity","Shadow Opacity"
"Shadow Strength","Shadow Strength"
"Shadow Type","Shadow Type"
"Shallow Fog","Shallow Fog"
Shape,Shape
"Shape Settings","Shape Settings"
Sharp,Sharp
"Sharp Left","Sharp Left"
"Sharp Reversed","Sharp Reversed"
"Sharp Right","Sharp Right"
"Short Description","Short Description"
"Shortcode Generator","Shortcode Generator"
"Shortcode could not be parsed.","Shortcode could not be parsed."
"Shortcode parsing successfull. Items can be found in step 3","Shortcode parsing successfull. Items can be found in step 3"
"Show AFTER Layers","Show AFTER Layers"
"Show ALL Layers","Show ALL Layers"
"Show Advanced Size Options","Show Advanced Size Options"
"Show All Layers","Show All Layers"
"Show All Layers 1 Time","Show All Layers 1 Time"
"Show All Layers for all the Time with one Start Animation only.","Show All Layers for all the Time with one Start Animation only."
"Show Always","Show Always"
"Show BEFORE Layers","Show BEFORE Layers"
"Show Background Image","Show Background Image"
"Show Cover at Pause:","Show Cover at Pause:"
"Show Details","Show Details"
"Show Frame Times:","Show Frame Times:"
"Show Layers","Show Layers"
"Show Layers from Slide:","Show Layers from Slide:"
"Show Only Current Layer","Show Only Current Layer"
"Show Slide Options","Show Slide Options"
"Show Slide always or only on Action calls. Invisible slides are not available due Navigation Elements.","Show Slide always or only on Action calls. Invisible slides are not available due Navigation Elements."
"Show Video and Hide Poster","Show Video and Hide Poster"
"Show Video and Show Poster","Show Video and Show Poster"
"Show a dotted overlay over the slides.","Show a dotted overlay over the slides."
"Show available Backups for this Slide","Show available Backups for this Slide"
"Show/Hide Item Settings","Show/Hide Item Settings"
"Show/Hide this Slide if Slider loaded on Mobile Device.","Show/Hide this Slide if Slider loaded on Mobile Device."
Showers,Showers
"Showers Early","Showers Early"
"Showers Late","Showers Late"
"Showers in the Vicinity","Showers in the Vicinity"
Showers/Wind,Showers/Wind
"Shuffle / Random Mode","Shuffle / Random Mode"
"Simple Link","Simple Link"
"Simplify Transitions","Simplify Transitions"
"Simplify on IOS4/IE8","Simplify on IOS4/IE8"
"Simplyfies the Slider on IOS4 and IE8","Simplyfies the Slider on IOS4 and IE8"
"Simulate Click","Simulate Click"
Single,Single
Size,Size
Sizing,Sizing
Skew,Skew
"Skin Name","Skin Name"
"Sleet and Freezing Rain","Sleet and Freezing Rain"
Sleet/Windy,Sleet/Windy
"Slide ""Delay"":","Slide ""Delay"":"
"Slide Actions","Slide Actions"
"Slide Animation","Slide Animation"
"Slide BG Animation","Slide BG Animation"
"Slide Based","Slide Based"
"Slide Created","Slide Created"
"Slide Created, redirecting...","Slide Created, redirecting..."
"Slide Description","Slide Description"
"Slide Editor","Slide Editor"
"Slide Editor ","Slide Editor "
"Slide End Transition will first start when last Layer has been removed.","Slide End Transition will first start when last Layer has been removed."
"Slide Info","Slide Info"
"Slide Layout","Slide Layout"
"Slide Link:","Slide Link:"
"Slide Main Background","Slide Main Background"
"Slide State:","Slide State:"
"Slide Thumbnail. If not set - it will be taken from the slide image.","Slide Thumbnail. If not set - it will be taken from the slide image."
"Slide Title","Slide Title"
"Slide added to Templates","Slide added to Templates"
"Slide changed","Slide changed"
"Slide contains no layers","Slide contains no layers"
"Slide copied to current Slider, redirecting...","Slide copied to current Slider, redirecting..."
"Slide could not be copied","Slide could not be copied"
"Slide could not be duplicated","Slide could not be duplicated"
"Slide deleted","Slide deleted"
"Slide duplicated","Slide duplicated"
"Slide in Navigation (invisible):","Slide in Navigation (invisible):"
"Slide is now the new active Hero Slide","Slide is now the new active Hero Slide"
"Slide name should not be empty","Slide name should not be empty"
"Slide updated","Slide updated"
"Slide will be visible on selected Store Views.","Slide will be visible on selected Store Views."
Slideloop,Slideloop
Slider,Slider
"Slider Background","Slider Background"
"Slider CSS saved","Slider CSS saved"
"Slider CSS/JS","Slider CSS/JS"
"Slider CSS:","Slider CSS:"
"Slider Center","Slider Center"
"Slider Custom CSS/JS Editor","Slider Custom CSS/JS Editor"
"Slider ID","Slider ID"
"Slider Import Success","Slider Import Success"
"Slider JavaScript:","Slider JavaScript:"
"Slider Loaded","Slider Loaded"
"Slider Overflow Hidden","Slider Overflow Hidden"
"Slider Overview","Slider Overview"
"Slider Revolution","Slider Revolution"
"Slider Revolution Backup Add-On:","Slider Revolution Backup Add-On:"
"Slider Revolution Media Gallery","Slider Revolution Media Gallery"
"Slider Revolution Shortcode Creator","Slider Revolution Shortcode Creator"
"Slider Revolution Version","Slider Revolution Version"
"Slider Revolution Whiteboard Add-On:","Slider Revolution Whiteboard Add-On:"
"Slider Settings","Slider Settings"
"Slider Template Library","Slider Template Library"
"Slider Title & ShortCode","Slider Title & ShortCode"
"Slider created","Slider created"
"Slider deleted","Slider deleted"
"Slider import successful","Slider import successful"
"Slider informations are missing!","Slider informations are missing!"
"Slider is Playing after pause","Slider is Playing after pause"
"Slider is always Linear Responsive till next Defined Grid size has been hit.","Slider is always Linear Responsive till next Defined Grid size has been hit."
"Slider not found","Slider not found"
"Slider paused","Slider paused"
"Slider reached the 'stop at' slide","Slider reached the 'stop at' slide"
"Slider setting could not be changed","Slider setting could not be changed"
"Slider swapped to an other slide","Slider swapped to an other slide"
"Slider updated","Slider updated"
"Slider\'s Main Settings Page","Slider\'s Main Settings Page"
"Slides (max 20)","Slides (max 20)"
"Slides (max 25)","Slides (max 25)"
"Slides (max 50)","Slides (max 50)"
"Slides (max 500)","Slides (max 500)"
"Slides (max 60)","Slides (max 60)"
"Slides Created","Slides Created"
Slideshow,Slideshow
"Slot / Box Amount:","Slot / Box Amount:"
"Slot Rotation:","Slot Rotation:"
Slow,Slow
Small,Small
"Small 320","Small 320"
"Small Image","Small Image"
Smart,Smart
"Smartphone Movement Speed in seconds","Smartphone Movement Speed in seconds"
"Smartphone Speed","Smartphone Speed"
"Smartphone Speed in seconds","Smartphone Speed in seconds"
"Smooth Zoom","Smooth Zoom"
"Smooth Zoom:","Smooth Zoom:"
"Snap to:","Snap to:"
Snow,Snow
"Snow Grains","Snow Grains"
"Snow Late","Snow Late"
"Snow Shower","Snow Shower"
"Snow Showers","Snow Showers"
"Snow Showers Early","Snow Showers Early"
"Snow Showers Late","Snow Showers Late"
"Snow Showers/Wind","Snow Showers/Wind"
"Snow to Rain","Snow to Rain"
Snow/Wind,Snow/Wind
Snow/Windy,Snow/Windy
Social,Social
"Social Media","Social Media"
"Solves issues in Safari Browser. It will move layers along z-axis if BG Freeze enabled to avoid 3d Rendering issues","Solves issues in Safari Browser. It will move layers along z-axis if BG Freeze enabled to avoid 3d Rendering issues"
"Sort By:","Sort By:"
"Sort Direction:","Sort Direction:"
